# BEGIN PLOT
Legend=1
LogY=1
Title=Cross section as a function of $\eta^{\mathrm{jet3}}$ for $25 \leq \mathrm{M}_{3j} \leq 50$ GeV
XLabel=$\eta^{\mathrm{jet3}}$
YLabel=$\mathrm{d}\sigma/\mathrm{d}\eta^{\mathrm{jet3}}$(pb)
DrawOnly=/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d16-x01-y01
LegendOnly=/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCLOG.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPPWR.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LEPLOG.yoda/ZEUS_2007_I756660/d16-x01-y01 //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/NOMPI.yoda/ZEUS_2007_I756660/d16-x01-y01
RatioPlot=1
RatioPlotReference=/ZEUS_2007_I756660/d16-x01-y01
# END PLOT

# BEGIN HISTO1D /ZEUS_2007_I756660/d16-x01-y01
ConnectBins=0
ErrorBars=1
IsRef=1
Path=/ZEUS_2007_I756660/d16-x01-y01
PolyMarker=*
Title=ZEUS
# xlow	 xhigh	 val	 errminus	 errplus
-2.000000e+00	-1.686000e+00	3.300000e-01	4.101219e-01	5.471746e-01
-1.686000e+00	-1.371000e+00	1.520000e+01	3.865230e+00	3.774917e+00
-1.371000e+00	-1.057000e+00	8.000000e+01	1.489966e+01	1.757840e+01
-1.057000e+00	-7.430000e-01	1.870000e+02	2.956349e+01	3.038092e+01
-7.430000e-01	-4.290000e-01	3.080000e+02	4.876474e+01	4.718050e+01
-4.290000e-01	-1.140000e-01	3.960000e+02	5.481788e+01	6.241795e+01
-1.140000e-01	2.000000e-01	4.740000e+02	6.900000e+01	7.229108e+01
2.000000e-01	5.140000e-01	5.600000e+02	9.007774e+01	9.488414e+01
5.140000e-01	8.290000e-01	6.160000e+02	1.033683e+02	1.026548e+02
8.290000e-01	1.143000e+00	6.050000e+02	9.181503e+01	9.774968e+01
1.143000e+00	1.457000e+00	5.380000e+02	7.037755e+01	7.453858e+01
1.457000e+00	1.771000e+00	5.590000e+02	7.810250e+01	7.972453e+01
1.771000e+00	2.086000e+00	6.850000e+02	1.180297e+02	1.206109e+02
2.086000e+00	2.400000e+00	7.930000e+02	2.049439e+02	2.101476e+02
# END HISTO1D


# BEGIN HISTO1D //home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d16-x01-y01
LineColor=red
LineStyle=solid
Path=//home/bpattengale/pythia/pythia8310/examples/34j-NEW3-test/10-million/LHCPWR.yoda/ZEUS_2007_I756660/d16-x01-y01
ScaledBy=6.78500016577271853e-02
Title=LHC/POWER
# xlow	 xhigh	 val	 errminus	 errplus
-2.000000e+00	-1.686000e+00	0.000000e+00	0.000000e+00	0.000000e+00
-1.686000e+00	-1.371000e+00	2.007701e+01	2.229067e+00	2.229067e+00
-1.371000e+00	-1.057000e+00	1.341942e+02	5.725108e+00	5.725108e+00
-1.057000e+00	-7.430000e-01	4.148057e+02	1.020031e+01	1.020031e+01
-7.430000e-01	-4.290000e-01	8.459707e+02	1.459841e+01	1.459841e+01
-4.290000e-01	-1.140000e-01	1.305674e+03	1.800217e+01	1.800217e+01
